"id";"page";"site_title";"original_file_name";"extension";"url";"download_status";"direction";"package";"content_short";"year";"proposed_name";"ocr_status";"notes"
"112";"4";"Роз'яснення щодо методології розрахунку індикатору виконання умов договору в частині рівня охоплення оглядами осіб вікових груп 40- -64 роки та 65 років і старше з гіпертонічною хворобою, іншими серцево-судинними захворюваннями, осіб з цукровим діабетом за пакетом медичних послуг «Первинна медична допомога»";"AxcFoZXnVw1ra39tEPTrl3DZD35qvfutSYXoDngw.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/AxcFoZXnVw1ra39tEPTrl3DZD35qvfutSYXoDngw.pdf";"не завантажено";"";"";"";"";"";"";""
"113";"4";"Роз'яснення за пакетом медичних послуг «Реабілітаційна допомога дорослим і дітям стаціонарних умовах» щодо переліку діагнозів, що мають відноситись до низької складності (СР4)";"CZx79H02BD93Div62mN2ixg2rNKa1NuiMVPcw7Q2.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/CZx79H02BD93Div62mN2ixg2rNKa1NuiMVPcw7Q2.pdf";"не завантажено";"";"";"";"";"";"";""
"114";"4";"Роз'яснення щодо правил ведення електронних медичних записів (далі - ЕМЗ) в електронній системі охорони здоров'я (далі - ЕСОЗ) за пакетом медичних послуг «Медичний огляд осіб, який організовується територіальними центрами комплектування та соціальної підтримки»";"IucaXFyfztiua7gqdk44brxHvjHFURAi02f84Eal.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/IucaXFyfztiua7gqdk44brxHvjHFURAi02f84Eal.pdf";"не завантажено";"";"";"";"";"";"";""
"115";"4";"Роз'яснення про зміну процедури подання звітів про обсяг медичних послуг з надання первинної медичної допомоги (далі - звіти)";"RvI6JifOCDPM1U2fNi8VmXcaFLA1NfJfYCfJupcn.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/RvI6JifOCDPM1U2fNi8VmXcaFLA1NfJfYCfJupcn.pdf";"не завантажено";"";"";"";"";"";"";""
"116";"4";"Роз'яснення щодо принципу оплати та обліку послуг за напрямом «Паліативна медична допомога».";"WxHndQIwNB0pnXegTZfeF0MM72sqQv0O9WpvdAu0.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/WxHndQIwNB0pnXegTZfeF0MM72sqQv0O9WpvdAu0.pdf";"не завантажено";"";"";"";"";"";"";""
"117";"4";"Роз’яснення щодо принципу оплати послуг за пакетом медичних послуг «Лікування дорослих та дітей методом трансплантації гемопоетичних стовбурових клітин» — Додаток до роз'яснення";"m32moCBdLyDJJHlFFROAgzmvYUuFIgyfLBIaInGm.docx";"docx";"https://backend.nszu.gov.ua/storage/application/25/09/10/m32moCBdLyDJJHlFFROAgzmvYUuFIgyfLBIaInGm.docx";"не завантажено";"";"";"";"";"";"";""
"118";"4";"Роз’яснення щодо принципу оплати послуг за пакетом медичних послуг «Лікування дорослих та дітей методом трансплантації органів» — Додаток до роз'яснення";"bernaDuP2EN0kScpaxk8SMlN1LU6JKmQwZnOwOTp.docx";"docx";"https://backend.nszu.gov.ua/storage/application/25/09/10/bernaDuP2EN0kScpaxk8SMlN1LU6JKmQwZnOwOTp.docx";"не завантажено";"";"";"";"";"";"";""
"119";"4";"Роз'яснення щодо принципів оплати медичних послуг за пакетом «Медична допомога новонародженим у складних неонатальних випадках»";"HqrPbz1Uc6Vsd2jGaW6ny0OmJSlZdwBA7dNr4QQr.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/HqrPbz1Uc6Vsd2jGaW6ny0OmJSlZdwBA7dNr4QQr.pdf";"не завантажено";"";"";"";"";"";"";""
"120";"4";"Роз'яснення щодо запровадження нових підгруп складності в деяких хірургічних діагностично-споріднених групах (ДСГ) та нових вагових коефіцієнтів за пакетом «Хірургічні операції дорослим та дітям у стаціонарних умовах».";"s3Qj3LxiTQxG8VraIgTxBRT4f7n0CgpIoDV01J4n.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/s3Qj3LxiTQxG8VraIgTxBRT4f7n0CgpIoDV01J4n.pdf";"не завантажено";"";"";"";"";"";"";""
"121";"5";"Роз'яснення щодо надання переліку каналів за якими Ви можете повідомити про можливі порушення антикорупційного законодавства працівниками Національної служби здоров’я України";"fhWcwcCxwOWHCGTV7y9O4aJrJvCTDsTPrUiLDPm1.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/fhWcwcCxwOWHCGTV7y9O4aJrJvCTDsTPrUiLDPm1.pdf";"не завантажено";"";"";"";"";"";"";""
"122";"5";"Роз'яснення щодо інформування що НСЗУ укладає, змінює та припиняє договори, відповідно до Порядку укладення, зміни та припинення договору про медичне обслуговування населення за програмою медичних гарантій, затвердженого постановою Кабінету Міністрів України від 25.04.2018 №410";"3iBTQFsMnPke5ug2foxkMLywqkvqWra7iCiUAlE4.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/3iBTQFsMnPke5ug2foxkMLywqkvqWra7iCiUAlE4.pdf";"не завантажено";"";"";"";"";"";"";""
"123";"5";"Роз'яснення щодо дій надавачів медичних послуг в межах процедури перевірки відповідності надавача медичних послуг вимогам до спеціалізації та якості фахівців, що включені до умов закупівлі медичних послуг за договорами про медичне обслуговування населення за програмою медичних гарантій";"ETanwh49ARmF7LqRJHywOMPL9JhACS9l1p5i8CS5.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/ETanwh49ARmF7LqRJHywOMPL9JhACS9l1p5i8CS5.pdf";"не завантажено";"";"";"";"";"";"";""
"124";"5";"Роз'яснення щодо питання забезпечення перекладу на українську жестову мову (з української жестової мови) для пацієнтів з порушеннями слуху";"1JmGitYKoCvLhifKxJIRO1KIaJBlmY94SCLiXJFV.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/1JmGitYKoCvLhifKxJIRO1KIaJBlmY94SCLiXJFV.pdf";"не завантажено";"";"";"";"";"";"";""
"125";"5";"Роз'яснення щодо змін за пакетом медичних послуг ""Медичний огляд осіб, який організовується територіальними центрами комплектування та соціальної підтримки""";"Mrh39MVcsNUoBBdFYdNpSmIOYhKUwJIZaF8H8nqb.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/Mrh39MVcsNUoBBdFYdNpSmIOYhKUwJIZaF8H8nqb.pdf";"не завантажено";"";"";"";"";"";"";""
"126";"5";"Роз'яснення щодо змін за пакетом медичних послуг ""Медичний огляд осіб, який організовується територіальними центрами комплектування та соціальної підтримки"", а також щодо правил ведення електронних медичних записів (далі - ЕМЗ) в електронній системі охорони здоров'я (далі - ЕСОЗ)";"8clTQfum5Vrf9kF8ZnyMIOKP1fzi8Y1aQQAOB5gb.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/8clTQfum5Vrf9kF8ZnyMIOKP1fzi8Y1aQQAOB5gb.pdf";"не завантажено";"";"";"";"";"";"";""
"127";"5";"Роз'яснення для аптечних закладів щодо інформаційної системи НСЗУ";"ccgU9Qj8kjpkjvwlWtnv2Yea7Ut7G9GwiRDT6b3a.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/ccgU9Qj8kjpkjvwlWtnv2Yea7Ut7G9GwiRDT6b3a.pdf";"не завантажено";"";"";"";"";"";"";""
"128";"5";"Роз'яснення щодо внесення змін до договору за відповідним напрямом через систему Smart Tender";"E166k72Qq5SCk24xvWpww2BaZo6s4b9yMXKqNkSx.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/E166k72Qq5SCk24xvWpww2BaZo6s4b9yMXKqNkSx.pdf";"не завантажено";"";"";"";"";"";"";""
"129";"5";"Роз’ясненя щодо порядку ведення електронних медичних записів в амбулаторних умовах — Додаток 4: Перелік інтервенцій які мають кодуватись в межах плану лікування";"IkeQ1DKfqCBZMz5N8Pk5lZt5lOqS4rPEqukDacDj.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/IkeQ1DKfqCBZMz5N8Pk5lZt5lOqS4rPEqukDacDj.pdf";"не завантажено";"";"";"";"";"";"";""
"130";"5";"Роз’ясненя щодо порядку ведення електронних медичних записів в амбулаторних умовах — Додаток 3: Клінічні напрями та відповідні коди інтервенцій";"9d8IFTpCPPe1FF9GRtwf0OmWEPTXbo2x52FZGGYk.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/9d8IFTpCPPe1FF9GRtwf0OmWEPTXbo2x52FZGGYk.pdf";"не завантажено";"";"";"";"";"";"";""
"131";"5";"Роз’ясненя щодо порядку ведення електронних медичних записів в амбулаторних умовах — Додаток 2: Дослідження, які з 01.06.2023 року будуть прийматись до оплати тільки при наявності в медичному записі інформації про визначення конкретного метаболіта/біосубстрата та результату дослідження";"hhhPULarNfmTLu2jSlL9xba5JorNxFRUhfXfzpnb.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/hhhPULarNfmTLu2jSlL9xba5JorNxFRUhfXfzpnb.pdf";"не завантажено";"";"";"";"";"";"";""
"132";"5";"Роз’ясненя щодо порядку ведення електронних медичних записів в амбулаторних умовах — Додаток 1: Тип медичного запису для внесення в ЕСОЗ";"f7YMLrAGzeOIXLvZICiwWf176OtzubdZtQxWtMU1.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/f7YMLrAGzeOIXLvZICiwWf176OtzubdZtQxWtMU1.pdf";"не завантажено";"";"";"";"";"";"";""
"133";"5";"Додаткове роз'яснення по е-направленнях";"hQuRv8ane9GZqKZu5DAAtSHUn1OWU2BoFo6LSHKO.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/hQuRv8ane9GZqKZu5DAAtSHUn1OWU2BoFo6LSHKO.pdf";"не завантажено";"";"";"";"";"";"";""
"134";"5";"Інформування про зміни в обліку та оплаті послуг за пакетами — Додаток: перелік інтервенцій";"9quBZUSmGpL8JakR95WYm81w3LD4J03gvgGocq19.xlsx";"xlsx";"https://backend.nszu.gov.ua/storage/application/25/09/10/9quBZUSmGpL8JakR95WYm81w3LD4J03gvgGocq19.xlsx";"не завантажено";"";"";"";"";"";"";""
"135";"5";"Інформування про зміни в обліку та оплаті послуг за пакетами";"kNAxvonrN2WSZkw4zSJhFGcZZTgkcSPT9U1aZJ5a.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/kNAxvonrN2WSZkw4zSJhFGcZZTgkcSPT9U1aZJ5a.pdf";"не завантажено";"";"";"";"";"";"";""
"136";"5";"Роз'яснення щодо виправлення помилок при веденні електронних медичних записів";"DOGAbSiCiPrW2B84LNqkNIipBEkYCIN27R5xTLus.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/DOGAbSiCiPrW2B84LNqkNIipBEkYCIN27R5xTLus.pdf";"не завантажено";"";"";"";"";"";"";""
"137";"5";"Інструкція «Інформація про обіг антитромботичних лікарських засобів (B01A D ферменти) у закладі охорони здоров’я»";"M5iGXFcRnktMPIllmsAisIMli3Vv5GDRijB100Ud.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/M5iGXFcRnktMPIllmsAisIMli3Vv5GDRijB100Ud.pdf";"не завантажено";"";"";"";"";"";"";""
"138";"5";"Лист надавачам медичних послуг від 04.07.2023 № 23379/6-15-23 щодо звітування щодо обігу лікарських засобів для тромболітичної терапії";"q9mGkZDKMMuYEfz5WdZI0o750FTrlBFE0qixPnsH.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/q9mGkZDKMMuYEfz5WdZI0o750FTrlBFE0qixPnsH.pdf";"не завантажено";"";"";"";"";"";"";""
"139";"5";"Лист аптечним закладам щодо відпуску лікарських засобів, які підлягають реімбурсації, за паперовими рецептами лікарів з 01.07.2023 - 22108/4-15-23 від 21.06.2023";"MRExZm5QZfRdNOXtnDQ54SjqClR9RW6HGmjyVhfv.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/MRExZm5QZfRdNOXtnDQ54SjqClR9RW6HGmjyVhfv.pdf";"не завантажено";"";"";"";"";"";"";""
"140";"5";"Лист 22109/4-15-23 від 21.06.2023 направлено надавачам медичних послуг щодо виписування паперових рецептів на лікарські засоби, які підлягають реімбурсації, з 01.07.2023";"a2jGBb5LW8mtymBLEuh9w3GT0CQUCsScDWI421H8.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/a2jGBb5LW8mtymBLEuh9w3GT0CQUCsScDWI421H8.pdf";"не завантажено";"";"";"";"";"";"";""
"141";"5";"Додаткові роз’ясненя щодо ведення електронних медичних записів в амбулаторних умовах";"InMpJfoMDT9iOCmAt5mREhLgaMycS4n2NJwPjp98.zip";"zip";"https://backend.nszu.gov.ua/storage/application/25/09/10/InMpJfoMDT9iOCmAt5mREhLgaMycS4n2NJwPjp98.zip";"не завантажено";"";"";"";"";"";"";""
"142";"5";"Додаткове роз’яснення щодо принципу оплати послуг та правил ведення ЕМЗ в ЕСОЗ за пакетом медичних послуг «Лікування осіб із психічними та поведінковими розладами внаслідок вживання опіоїдів із використанням препаратів замісної підтримувальної терапії»";"dqS46zEXpC5gtQEAOOkwNUmbDwQqsDPUC3qAF09A.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/dqS46zEXpC5gtQEAOOkwNUmbDwQqsDPUC3qAF09A.pdf";"не завантажено";"";"";"";"";"";"";""
"143";"5";"Роз’яснення щодо принципу оплати послуг та правил ведення ЕМЗ в ЕСОЗ за пакетом медичних послуг «Медичний огляд осіб, який організовується територіальними центрами комплектування та соціальної підтримки»";"hGX3LF4qBaLGIMH9sUJtxe9GXiBSBpjaGeQ06At7.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/hGX3LF4qBaLGIMH9sUJtxe9GXiBSBpjaGeQ06At7.pdf";"не завантажено";"";"";"";"";"";"";""
"144";"5";"Роз’яснення щодо послуг, оплачених за рахунок коштів інших джерел";"yVTXquy5hfpHqdjJRiGOBsZPGVyffRLfaGXMnLpm.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/yVTXquy5hfpHqdjJRiGOBsZPGVyffRLfaGXMnLpm.pdf";"не завантажено";"";"";"";"";"";"";""
"145";"5";"Роз’яснення щодо надання медичних послуг пацієнтам з розладами психіки та поведінки на первинному рівні медичної допомоги та правил ведення електронних медичних записів";"URCzisQMJPeK6MdfI2t7FScwG6YJtFDQ3BHzVPCm.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/URCzisQMJPeK6MdfI2t7FScwG6YJtFDQ3BHzVPCm.pdf";"не завантажено";"";"";"";"";"";"";""
"146";"5";"Роз'яснення щодо амбулаторних електронно-медичних записів";"XmW5OPOWAzm6V1BKK7YeOsLyxqjN72rrAZeO5ITO.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/XmW5OPOWAzm6V1BKK7YeOsLyxqjN72rrAZeO5ITO.pdf";"не завантажено";"";"";"";"";"";"";""
"147";"5";"Роз’яснення щодо коригування фактичної вартості медичних послуг за пакетами — Додаток";"iG2UmNVuI4LP7dRceHpDfDKhT5IrzTOEcg2h1eMl.xlsx";"xlsx";"https://backend.nszu.gov.ua/storage/application/25/09/10/iG2UmNVuI4LP7dRceHpDfDKhT5IrzTOEcg2h1eMl.xlsx";"не завантажено";"";"";"";"";"";"";""
"148";"5";"Роз’яснення щодо коригування фактичної вартості медичних послуг за пакетами";"x4F6GCZ2BPay3zmGYjsyIhwSNx3JKasP8kb0A10X.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/x4F6GCZ2BPay3zmGYjsyIhwSNx3JKasP8kb0A10X.pdf";"не завантажено";"";"";"";"";"";"";""
"149";"5";"Роз’яснення щодо подання пропозицій на тендер ""Внесення змін"" у звязку з реорганізацією";"KitK6pNm81N7KzXnLKZ94XM3jnCcEWuzgIdqSW4U.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/KitK6pNm81N7KzXnLKZ94XM3jnCcEWuzgIdqSW4U.pdf";"не завантажено";"";"";"";"";"";"";""
"150";"5";"Роз’яснення стосовно контрактування та оплати послуг за пакетами з надання реабілітаційної та паліативної допомоги";"RqUkjIYvIXLY3VxYQXyZ4hzr6hepwHJsYQK4LMqK.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/RqUkjIYvIXLY3VxYQXyZ4hzr6hepwHJsYQK4LMqK.pdf";"не завантажено";"";"";"";"";"";"";""
"151";"6";"Роз'яснення щодо подання пропозицій про внесення змін до договору за відповідним напрямом через систему Smart Tender";"vKTYXD79aq6mFBA6QWRU6mZKtT3sPprSCqocxzhQ.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/vKTYXD79aq6mFBA6QWRU6mZKtT3sPprSCqocxzhQ.pdf";"не завантажено";"";"";"";"";"";"";""
"152";"6";"Роз'яснення надавачам спеціалізованої медичної допомоги щодо виписування паперових рецептів";"2ZxC1axAgTzLH5yXEKzzSmc2pK6qKPzy3lf3R1PQ.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/2ZxC1axAgTzLH5yXEKzzSmc2pK6qKPzy3lf3R1PQ.pdf";"не завантажено";"";"";"";"";"";"";""
"153";"6";"Роз'яснення надавачам первинної медичної допомоги щодо виписування паперових рецептів";"LrVwNAYzuKwJpMOlUNeAduVvf9QjLelEBqNV1tAJ.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/LrVwNAYzuKwJpMOlUNeAduVvf9QjLelEBqNV1tAJ.pdf";"не завантажено";"";"";"";"";"";"";""
"154";"6";"Роз’яснення щодо принципу оплати послуг за пакетом медичних послуг «Профілактика, діагностика, спостереження та лікування в амбулаторних умовах» — Додаток 6. Перелік інтервенцій, що входять в категорії";"8VrR5YvsWUWcV5MtHnppzGLP8ODbDW6wdlqBSK8o.docx";"docx";"https://backend.nszu.gov.ua/storage/application/25/09/10/8VrR5YvsWUWcV5MtHnppzGLP8ODbDW6wdlqBSK8o.docx";"не завантажено";"";"";"";"";"";"";""
"155";"6";"Роз’яснення щодо принципу оплати послуг за пакетом медичних послуг «Профілактика, діагностика, спостереження та лікування в амбулаторних умовах» — Додаток 5. Коди інтервенцій та лікарі-спеціалісти, які повинні їх обліковувати";"aYRIY50ffnJ28UzGRKfqwQJ947IusjLLmekxt2o4.docx";"docx";"https://backend.nszu.gov.ua/storage/application/25/09/10/aYRIY50ffnJ28UzGRKfqwQJ947IusjLLmekxt2o4.docx";"не завантажено";"";"";"";"";"";"";""
"156";"6";"Роз’яснення щодо принципу оплати послуг за пакетом медичних послуг «Профілактика, діагностика, спостереження та лікування в амбулаторних умовах» — Додаток 4. Уточнюючі правила до кодування деяких інтервенцій";"0iv8Cun3buTM427o9F9ltHWK3QZbH6LZNuLPd4QA.docx";"docx";"https://backend.nszu.gov.ua/storage/application/25/09/10/0iv8Cun3buTM427o9F9ltHWK3QZbH6LZNuLPd4QA.docx";"не завантажено";"";"";"";"";"";"";""
"157";"6";"Роз’яснення щодо принципу оплати послуг за пакетом медичних послуг «Профілактика, діагностика, спостереження та лікування в амбулаторних умовах» — Додаток 3. Інтервенції , які не оплачуються";"o69nu92n8h1WbJsANexZcuaYMRQUEeEfXiAY86ab.docx";"docx";"https://backend.nszu.gov.ua/storage/application/25/09/10/o69nu92n8h1WbJsANexZcuaYMRQUEeEfXiAY86ab.docx";"не завантажено";"";"";"";"";"";"";""
"158";"6";"Роз’яснення щодо принципу оплати послуг за пакетом медичних послуг «Профілактика, діагностика, спостереження та лікування в амбулаторних умовах» — Додаток 1. Діагнози, що відносяться до типу епізоду «Профілактика»";"c4qsOZxMq8JopHvrRHjI08ouK3PcQHYapIf02lDw.docx";"docx";"https://backend.nszu.gov.ua/storage/application/25/09/10/c4qsOZxMq8JopHvrRHjI08ouK3PcQHYapIf02lDw.docx";"не завантажено";"";"";"";"";"";"";""
"159";"6";"Роз'яснення щодо деяких питань із внесення змін до договорів про медичне обслуговування населення за програмою медичних гарантій щодо вторинної (спеціалізованої) та третинної (високоспеціалізованої) медичної допомоги у зв’язку з реорганізацією";"uZHbYKN8B9uvSEbsOGNQxF7mNP28hIkRh5dPCIv5.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/uZHbYKN8B9uvSEbsOGNQxF7mNP28hIkRh5dPCIv5.pdf";"не завантажено";"";"";"";"";"";"";""
"160";"6";"Роз'яснення щодо ведення електронних медичних записів";"DLQSJE7AYV957TwNVP0QYVcFBmcETozCFmug1PA1.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/DLQSJE7AYV957TwNVP0QYVcFBmcETozCFmug1PA1.pdf";"не завантажено";"";"";"";"";"";"";""
"161";"6";"Лист надавачам щодо збереження чинності Декларацій при реорганізації надавача медичних послуг шляхом приєднаня, виділу або поділу — Додаток 1. Офіційний бланк закладу охорони здоров'я";"96FbCTa979BwXpzQ2Tdpd9b3VnWgfyqqufrRSx8c.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/96FbCTa979BwXpzQ2Tdpd9b3VnWgfyqqufrRSx8c.pdf";"не завантажено";"";"";"";"";"";"";""
"162";"6";"Лист надавачам щодо збереження чинності Декларацій при реорганізації надавача медичних послуг шляхом приєднаня, виділу або поділу";"CbQzTxTPmUjTPdmWaX9jPPK2qnGD7PvdD94L2lwn.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/CbQzTxTPmUjTPdmWaX9jPPK2qnGD7PvdD94L2lwn.pdf";"не завантажено";"";"";"";"";"";"";""
"163";"6";"Роз'яснення щодо звітування про верифікацію електронних медичних записів";"cdfwsEQLVU0H3zzCXhuB789WxSQrvVeUuDymqewv.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/cdfwsEQLVU0H3zzCXhuB789WxSQrvVeUuDymqewv.pdf";"не завантажено";"";"";"";"";"";"";""
"164";"6";"Роз'яснення щодо звітування про проведені секційні дослідження";"u1VYSSPgCvPGZ6Qn4VvO6gWF5v8u0VKiieJpHj6B.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/u1VYSSPgCvPGZ6Qn4VvO6gWF5v8u0VKiieJpHj6B.pdf";"не завантажено";"";"";"";"";"";"";""
"165";"6";"Роз’яснення щодо принципу оплати медичних послуг за пакетами «Бронхоскопія», «Гістероскопія», «Езофагогастродуоденоскопія», «Колоноскопія», «Цистоскопія»";"jffFbrvpfy2E7aEBAmKxodiZqaluNlhBSclpBwPh.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/jffFbrvpfy2E7aEBAmKxodiZqaluNlhBSclpBwPh.pdf";"не завантажено";"";"";"";"";"";"";""
"166";"6";"Роз'яснення щодо принципу оплати медичних послуг за пакетом ""Лікування та супровід пацієнтів з гематологічними та онкогематологічними захворюваннями в стаціонарних та амбулаторних умовах""";"WISjk8e0eBYItWeChnxa9UvAxp3XSA0vjzZ6pGyW.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/WISjk8e0eBYItWeChnxa9UvAxp3XSA0vjzZ6pGyW.pdf";"не завантажено";"";"";"";"";"";"";""
"167";"6";"Роз'яснення щодо принципу оплати медичних послуг за пакетом ""Хіміотерапевтичне лікування та супровід пацієнтів з онкологічними захворюваннями у стаціонарних та амбулаторних умовах""";"nszOlna1NoC4NsZsDMqeADJidqZW9SuzQQc4Dre1.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/nszOlna1NoC4NsZsDMqeADJidqZW9SuzQQc4Dre1.pdf";"не завантажено";"";"";"";"";"";"";""
"168";"6";"Роз'яснення щодо принципу оплати медичних послуг за пакетом ""Супровід та лікування дорослих та дітей, хворих на туберкульоз, на первинному рівні медичної допомоги""";"RyX4VoU5LADNqh9a4LQhIJvAMUJTLtFIhGThrYWs.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/RyX4VoU5LADNqh9a4LQhIJvAMUJTLtFIhGThrYWs.pdf";"не завантажено";"";"";"";"";"";"";""
"169";"6";"Роз'яснення щодо принципу оплати послуг за пакетом ""Медична допомога при гострому мозковому інсульті""";"Czx41pmxq7AbBu5AWKT4q4Ht0YkWLPumqRmx3dNU.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/Czx41pmxq7AbBu5AWKT4q4Ht0YkWLPumqRmx3dNU.pdf";"не завантажено";"";"";"";"";"";"";""
"170";"6";"Роз'яснення щодо принципу оплати послуг за пакетом ""Медична допомога при гострому інфаркті міокарда""";"7nTUpWVOoSh7qFllN2g9RcwpdNuKKGXI0wNSWj6Y.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/7nTUpWVOoSh7qFllN2g9RcwpdNuKKGXI0wNSWj6Y.pdf";"не завантажено";"";"";"";"";"";"";""
"171";"6";"Роз'яснення щодо принципу оплати послуг за пакетом ""Психіатрична допомога дорослим та дітям у стаціонарних умовах""";"oHoBFO5cnzXtZNovUPiHdfyTIa2YEuDvll9fwqY2.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/oHoBFO5cnzXtZNovUPiHdfyTIa2YEuDvll9fwqY2.pdf";"не завантажено";"";"";"";"";"";"";""
"172";"6";"Роз'яснення щодо принципу оплати послуг за пакетом ""Медична реабілітація немовлят, які народилися передчасно та/або хворими, протягом перших трьох років життя""";"I0E6Urs4m1rBsybW8FebdyHdMhYzuXE69lgcJclB.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/I0E6Urs4m1rBsybW8FebdyHdMhYzuXE69lgcJclB.pdf";"не завантажено";"";"";"";"";"";"";""
"173";"6";"Роз'яснення щодо принципу оплати послуг в рамках пакету «Лікування пацієнтів методом гемодіалізу в амбулаторних умовах»";"y6nOGBmW8lNW0CuRjPS3KUtGHdPSRGjOYVC7FYhy.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/y6nOGBmW8lNW0CuRjPS3KUtGHdPSRGjOYVC7FYhy.pdf";"не завантажено";"";"";"";"";"";"";""
"174";"6";"Роз'яснення щодо принципу оплати послуг за пакетом ""Лікування пацієнтів методом перитонеального діалізу в амбулаторних умовах""";"65pNkM3j0uQMGaSCamV2WbZPnetC9A4RUMSkcrk7.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/65pNkM3j0uQMGaSCamV2WbZPnetC9A4RUMSkcrk7.pdf";"не завантажено";"";"";"";"";"";"";""
"175";"6";"Роз'яснення щодо механізму створення електронних медичних записів (далі - ЕМЗ) при необхідності надання додаткових медичних послуг під час оцінюванні експертними командами повсякденного функціонування особи";"6Ell1lSe2bdVerKqDuEuPPi7Q13gGBjPzhgVH3xx.pdf";"pdf";"https://backend.nszu.gov.ua/storage/application/25/09/10/6Ell1lSe2bdVerKqDuEuPPi7Q13gGBjPzhgVH3xx.pdf";"не завантажено";"";"";"";"";"";"";""
